734 69
probeset	cond0	cond1	cond2	cond3	cond4	cond5	cond6	cond7	cond8	cond9	cond10	cond11	cond12	cond13	cond14	cond15	cond16	cond17	cond18	cond19	cond20	cond21	cond22	cond23	cond24	cond25	cond26	cond27	cond28	cond29	cond30	cond31	cond32	cond33	cond34	cond35	cond36	cond37	cond38	cond39	cond40	cond41	cond42	cond43	cond44	cond45	cond46	cond47	cond48	cond49	cond50	cond51	cond52	cond53	cond54	cond55	cond56	cond57	cond58	cond59	cond60	cond61	cond62	cond63	cond64	cond65	cond66	cond67	cond68
245904_at	0.97493	1.38174	-0.79542	-0.51416	-3.28360	-11.44603	-3.64041	-3.80734	-2.82027	1.60804	-3.29780	-4.19304	-6.51900	0.99919	2.10452	2.87324	-4.70489	28.76422	-85.60321	4.13187	2.75809	7.75091	-1.24564	-2.00479	-1.65212	-2.05151	-1.79537	-2.20316	-1.29336	6.03761	1.47937	6.70334	3.61001	1.41980	1.13595	4.32170	2.05713	4.15458	6.13619	115.87076	4.24065	1.05044	3.41260	5.45044	-37.00528	-9.84270	2.68618	7.50732	37.98874	-3.07779	2.12550	2.00908	1.01373	1.14489	0.98642	2.63575	1.18595	1.07256	1.61017	1.48644	-0.54748	1.51573	-8.61971	11.92134	-3.67548	6.20532	-0.79228	-1.01389	4.52276
AT5G19530	-0.49502	-1.12641	1.53356	3.80178	0.33590	-1.30056	0.17164	0.16266	0.17500	-62.56609	18.20624	37.22571	-0.95405	0.60740	1.25256	2.60873	1.91588	0.55298	19.35407	-0.82798	-0.40304	-0.59471	-3.44329	1.76354	-5.77727	2.92842	1.60072	1.24295	0.33230	-0.63304	-0.44933	-0.41228	-0.66556	-0.55904	-15.56173	-1.18443	-0.43183	-0.94757	-1.23996	-0.63262	-1.26287	-1.70951	-1.21489	-0.96028	-2.83717	21.41143	-8.64097	5.19089	-10.51943	6.59242	-0.77726	-1.39353	-0.94215	-0.63093	-0.88847	-1.48428	-1.00000	-5.19089	-0.88847	3.10628	-3.68857	-0.97679	5.31710	-1.05667	-10.15333	-8.67898	-0.22862	-0.21971	1.86359
AT5G19550	5.23000	8.02788	-8.68324	2.76414	6.35399	55.85539	5.11937	8.49329	3.48417	22.89290	-2.50110	751.94911	-3.26715	-21.61048	-8.72276	-91.14841	-1.72869	-2.65135	-3.55064	-6.95040	3.32663	7.33974	0.38447	1.96857	1.71410	1.94751	3.17753	3.92543	0.35480	0.68040	0.91827	0.74344	1.66836	0.47953	2.83937	0.51137	0.45389	0.43242	2.11354	-4.25908	1.19478	-130.99527	-4.45838	7.57134	-1.73347	-1.26119	-0.83843	-5.20480	-1.44062	-31.31400	1.57995	1.37798	1.60847	0.43731	0.69174	16.56966	1.29491	1.61769	0.64041	1.24978	4.83650	0.61783	0.85476	5.89921	5.28989	6.14585	-0.72279	-0.67688	3.06548
AT5G13110	14.65306	2.79765	1.83468	1.79152	9.91330	4.39105	1.97541	3.42163	3.98651	-9.62604	-2.04814	-4.02177	-5.76530	1.39726	0.00000	2.60680	-2.20699	23.61152	-2.22951	11.86565	2.61231	7.23504	1.61441	-22.14305	9.40136	11.78619	-10.08548	100.69256	3.65433	1.32485	5.76270	1.72579	2.09683	1.63540	8.72373	2.62577	2.33067	3.47520	-2.68821	-0.93519	-1.77145	-4.18958	-1.62161	-2.60462	-2.65618	-3.89461	-1.05426	47.54090	-1.49848	-2.30757	2.11271	1.86153	1.45299	0.62750	0.62046	-4.88856	-6.86044	11.55076	0.61316	0.67540	2.73388	2.23416	1.56101	-12.29657	4.51336	1.96164	-1.27647	-2.09016	-9.79180
246027_at	-3.32948	21.11599	0.92812	-17.67299	1.65708	-0.70419	1.53835	1.32660	1.38095	-1.67613	-0.81383	-1.40400	-0.85891	2.18958	17.92839	2.08582	3.24260	-24.02281	-8.66817	-25.29829	-6.12856	-3.64021	0.82299	22.21041	-3.21309	-25.42207	-11.67610	2.98599	1.21279	0.68494	5.10106	2.18867	0.62778	1.26532	-2.42024	0.94717	3.44880	1.06023	1.18115	-0.96451	61.63994	-1.41689	-0.60857	-1.84686	13.18500	-1.71892	-0.33256	-7.38251	-1.09560	-4.73961	0.72559	3.27697	4.03543	0.22219	0.25284	-9.76633	0.72032	0.54962	0.23683	0.26767	-33.13123	2.02823	18.03156	7.49413	34.87901	2.69113	-0.54715	-0.66170	4.35518
AT5G08280	-5.77659	-2.42595	-1.84022	-2.11442	9.72514	3.41929	1.28402	1.94198	2.46644	-6.83958	0.58444	-9.83685	0.74456	-0.64910	-0.94357	-1.89006	15.46810	-5.77783	-11.96749	16.63526	-4.98400	-100.92953	-108.13059	-2.95784	10.21070	-2.14165	-5.75932	-4.52043	-1.23280	1.84900	4.18345	3.64433	1.24590	1.54268	1.90909	2.09967	2.06363	2.79208	-3.38729	0.88888	10.14740	39.23111	1.35546	-1.31602	-5.40800	-1.86885	1.17790	-1.24389	1.73710	-3.13523	-4.65060	-1.56245	-3.20910	0.44008	0.36632	-1.24558	3.41068	0.45476	0.36715	0.38838	5.29817	4.04778	-0.90079	-3.26119	-29.24411	8.73853	1.12986	2.06994	-15.12832
246076_at	0.75733	1.82173	-4.78401	-6.46389	-1.38259	-4.16895	-0.24613	-0.22606	-0.22440	-9.48179	-16.25159	-2.24314	-2.25787	11.18300	1.87328	8.57303	-27.13124	-5.23265	-8.47382	-2.08949	-2.49530	-3.18308	-0.40941	-28.55241	65.37183	-4.48363	-73.96816	-4.74506	-0.31099	3.11154	-27.67493	19.52159	1.74477	2.09873	1.67643	2.49562	2.01781	6.94275	8.09028	-1.97621	1.38052	-4.40723	-8.77693	2.40462	4.04511	-223.24272	223.53979	-3.46405	-0.99334	-1.69270	1.83480	3.19534	1.43134	0.90279	0.92143	-35.17164	1.48646	3.46574	0.98182	1.06991	-8.18764	0.85855	-0.90535	-1.53844	-1.16572	-4.01038	-2.98003	16.53149	5.82695
AT3G61510	-1.00801	-3.80178	-3.00960	-8.35148	9.09315	3.24350	-0.73189	1.47905	0.89459	-1.11971	-2.45172	-2.53401	-1.48418	2.01630	1.81456	-6.92569	-3.02596	1.65930	-1.88166	2.77744	2.91422	-4.41321	2.06950	6.43275	-2.15127	-2.09726	-18.94391	-0.97451	1.92163	-4.26502	5.66288	1.06417	-2.49803	-2.14582	-7.55000	-25.39732	-12.95876	2.61064	-1.06852	0.79725	-9.35321	2.09659	3.03999	-9.12205	1.23861	-0.55864	0.95635	-0.36800	-1.73553	-0.39213	1.04338	1.01780	-5.35422	-1.04646	-1.37555	-50.59895	-4.76365	1.35692	-1.26495	-0.31995	1.72184	0.93655	-1.31754	1.19688	3.89445	-15.79132	6.61962	5.71972	5.19089
AT4G36810	-1.60584	-9.20702	1.44316	0.75258	1.29624	-2.55232	1.32402	-24.83616	-5.41649	1.21028	1.65923	1.14984	2.82742	-2.36778	-2.54219	-3.65487	-2.79978	-3.55162	-3.54176	18.74010	-8.32169	3.43024	-1.71737	-4.55263	-15.61425	-3.10628	-7.43314	-4.30601	-0.78385	-46.87900	-11.74969	3.44884	1.75786	1.38880	3.85271	3.13379	8.26911	6.66486	-6.50523	2.76460	6.15648	-5.80209	-26.56234	-1.73059	-6.20676	1.33136	6.42113	-8.61449	4.61339	30.34863	-7.45194	-5.36634	-2.86301	0.74092	1.50005	-4.39499	2.46150	-12.63101	3.58059	2.63443	2.98216	-9.54737	-2.77497	17.03752	-6.22071	12.35789	0.81388	0.71660	-10.30602
AT4G36480	10.08517	-19.48604	-2.44013	-2.58829	1.62970	-5.11613	-4.56966	1.98496	6.62897	-3.43295	-3.31968	-1.15024	55.52037	3.74163	-26.89795	3.87824	-29.63823	11.14452	20.94786	24.12703	-4.37488	-7.21108	1.79140	2.98732	2.62288	3.12948	3.89013	5.58133	2.74734	-5.37440	8.89978	2.42614	-2.85472	-23.07277	1.12919	-4.09341	18.88614	2.92579	4.00770	8.31295	2.83568	-6.64426	9.57785	-1.86314	-16.64303	-1.93317	2.65831	-1.28919	-3.09163	-1.63324	3.13911	-15.59324	6.14421	2.38343	5.45291	-10.87340	5.62827	-2.39446	1.86022	5.81605	-16.02240	-9.52059	2.22466	-3.95267	6.63786	1.37800	12.42392	1.30214	5.56571
AT1G31860	27.64446	-7.27254	3.29048	-17.53434	-44.87019	-11.64529	1.19804	1.22372	0.95098	-2.43025	-4.97999	-2.74076	1.33091	5.40215	-4.39733	-1.66647	-100.25839	7.25867	-1.88406	5.00240	5.70204	5.79443	2.60959	-17.14150	2.90492	-6.64357	-11.71236	-9.93788	1.85215	-81.01108	1.08830	1.75117	1.76068	1.31399	2.40668	3.17618	1.82652	1.31546	3.08862	-7.41462	6.52218	4.00296	2.75687	-1.65955	-2.90916	-2.87886	-6.53151	4.43527	2.10410	3.33041	1.60476	9.96385	2.49415	0.54695	0.69685	-6.29460	22.07988	9.29202	0.38450	0.46030	3.30611	3.56370	-4.51243	-3.22357	-15.66461	5.21534	-0.89956	-4.32291	3.09082
AT3G51840	-2.03768	-4.33054	-200.31934	5.21800	-21.38040	-2292.23771	1.59560	3.15201	5.61456	29.75777	-2.03375	1.13700	-1.96090	-6.48609	4.31593	22.83009	1.53814	1.19619	1.20584	-4.05493	-4.79864	-11.75654	2.57236	2.01371	-2.30289	1.48521	2.10990	2.38924	1.29814	-2.44917	-1.07246	-1.08417	-2.77719	-2.21277	-1.05453	-1.83305	-1.17095	-1.09379	3.49237	-4.63412	2.50045	-1.27812	-1.08695	5.24182	2.99232	6.07235	-3.73642	-4.62698	-1.56292	-5.81946	-1.66160	-1.33020	-1.27739	-1.10150	-0.99875	-8.23151	-18.56831	-3.94260	-0.72089	-0.57269	5.10657	-1.22157	5.77001	-1.67774	3.46942	4.19423	0.36084	0.33356	-4.09516
AT3G51820	-1.02573	-9.29762	-2.85199	-5.66991	-6.38784	-6.76769	0.70173	0.60140	0.52706	-1.94673	-6.52976	-7.86790	-9.75429	-1.49754	-3.87350	-2.99141	27.95442	-15.78843	-9.26652	-17.02868	-3.27038	-4.12470	-1.55808	-4.05025	-4.91594	-2.13672	-7.06572	-3.58878	-0.95678	-4.32472	-4.09524	-6.11304	1.94029	2.60991	4.83411	-19.40099	25.92678	3.73132	1.92840	5.71070	-15.16772	-0.94066	-1.21703	-1.26315	-21.31061	-2.17231	-3.21803	-2.17042	-1.65514	-5.22606	-7.34369	-2.40320	-9.56094	-0.75359	-0.76227	-10.35869	-1.97834	-2.42644	-0.55268	-0.73842	1.86210	0.43678	-1.66774	-3.08374	-2.11374	-2.94359	-2.86918	-6.97166	-2.18902
246393_at	1.62882	2.12666	0.48987	2.08445	123.03330	-1.39418	-0.59330	-0.53002	-0.75563	-1.11673	-18.19291	-1.07894	-1.92651	8.76246	-15.89036	-0.90896	1.21337	1.80761	1.78181	2.12702	-2.89292	-19.47538	-3.28025	2.20227	-3.38932	3.36364	2.47717	3.58709	-0.50658	-1.74484	-1.68691	-4.54800	-0.36830	-0.34611	-0.36100	-0.28166	-0.29001	-0.39138	1.41399	2.43268	1.29555	-0.71082	-0.80050	3.96684	0.93059	-6.54629	10.20323	1.51532	-4.21871	0.91062	-2.06004	-5.45576	-13.54492	1.45594	28.76422	-10.74005	-0.71258	0.65570	2.35956	1.00890	2.03946	16.19407	-2.86054	-0.70670	1.03447	0.00000	2.27515	-4.83722	-0.80615
246425_at	-3.97812	13.79703	-4.53701	-879.95030	1.39301	-0.81910	-1.64411	-19.12247	6.20712	-6.62357	-155.84233	4.30539	2.08897	1.59745	5.95745	-1.81973	-3.73801	2.66478	-6.47132	-3.85424	-12.58899	-5.34606	8.22350	-8.99876	5.73370	-9.43384	-6.02163	13.09322	0.82843	3.00997	12.92206	2.40223	0.85898	3.30441	1.71437	3.24928	3.84166	2.38093	1.41248	9.10845	-59.64849	1.09048	4.53178	13.39786	-1.98342	-4.07013	-3.16997	1.53479	-27.21281	-1.52739	-5.16197	2.68473	2.59994	-6.01588	1.74804	-14.63766	-5.27188	9.22546	-23.76336	9.98721	-4.62604	-12.69566	-1.77079	1.85457	-1.49312	-1.56243	-1.94468	-1.22088	-3.99780
AT5G16910	3.02872	3.80474	-1.34708	-1.89405	1.43313	1.75330	-11.20899	48.92226	-18.84783	1.75779	-0.95948	0.51512	-1.17816	2.53772	6.93840	-22.56332	3.88817	2.78211	6.85029	5.40921	2.24032	-5.46046	1.18560	2.94848	122.94666	2.55497	4.13847	2.77807	4.93083	2.08041	-16.83909	4.07436	3.71461	2.08178	2.05547	2.34085	5.73038	2.35985	-3.37135	23.59831	-2.96220	-1.33296	-21.65625	7.05314	-2.25685	-12.84821	-1.06567	-1.36765	-1.65306	-7.28355	3.07334	1.97891	-12.57333	-0.78004	-1.01996	-3.94756	-2.99879	4.11192	-0.82691	-1.20648	25.73702	-1.40631	1.12761	3.37061	-1.02015	-1.43932	2.28932	5.79598	11.34238
246490_at	-0.56383	2.18695	195.29401	2.59387	-2.47876	-0.97052	1.21813	0.94974	1.40892	-5.01982	-0.89035	1.60038	1.88366	-6.69516	1.35530	3.46952	-1.64804	-6.61035	-1.28770	5.15769	3.44850	4.54767	-0.68137	-1.91206	7.16549	-3.33900	-1.78193	-3.94511	-1.08934	3.39092	1.30680	5.24429	0.72516	0.52103	2.10514	0.83265	0.70316	1.03489	-2.59391	5.85756	-3.87708	4.51545	-3.14890	-0.86038	-4.98366	9.26468	-2.44412	-3.25365	-1.96394	-3.86179	1.28216	1.40173	4.83455	-0.66118	-0.61240	3.59389	-0.92546	-0.81987	-0.68426	-0.59673	-4.89681	1.10851	-2.19894	-1.46657	-2.67294	-5.52795	-2.04183	-0.90543	-0.76715
246498_at	0.22243	1.88707	-6.75226	-15.53547	1.56293	0.91482	-2.26171	-1.14547	-1.08777	-6.96038	0.37419	3.25938	0.47905	21.83230	-1.77974	21.83230	1.94336	8.52968	1.55819	1.25702	2.37670	3.93210	0.25810	-0.78118	-1.03472	-0.35405	-1.30628	-1.55956	0.33648	-1.06852	0.30438	0.00000	-0.37706	0.45666	0.26385	-0.28906	11.43343	0.28816	0.55329	-0.23981	0.50000	0.37223	0.31984	-0.92382	-2.40942	-0.26375	0.35405	0.46085	0.32449	0.41800	2.40942	-0.27894	0.63093	-0.21031	-0.16528	0.65723	-0.33311	-0.64526	-0.19801	-0.21266	6.25016	1.21489	-5.66414	-0.38062	0.85723	0.71765	-3.67048	-1.67311	-3.05472
246502_at	-6.08805	-1.44769	0.93655	0.80298	53.02500	-0.74499	0.84705	0.75039	0.67731	-6.55569	-1.21693	-13.02138	-1.19998	7.25327	-0.81271	-0.99599	2.60742	0.72251	2.79127	2.01361	1.86210	4.34041	-1.19453	-4.21337	-1.67800	-2.66919	-3.09414	-4.47397	-3.05828	-0.95805	-1.75783	-1.31261	-1.00788	-1.54195	-1.61009	-0.69891	-0.55673	-2.32030	-0.33985	-0.94276	-1.20400	-1.07474	0.64487	1.68853	-2.40489	-3.00370	-1.41381	0.69372	1.06043	-0.78357	-0.51959	-0.58862	-0.75898	-1.32186	-3.77927	-2.75962	-7.69310	6.17837	-1.26588	-1.04121	7.20751	0.48133	-1.10038	8.36585	14.38497	-2.15598	-0.53484	-0.28789	7.19952
246511_at	0.44972	2.02768	-2.14571	-6.39804	1.72954	-1.16469	2.07106	-2.86351	-2.97610	1.77546	-2.57013	12.77025	-9.25018	-0.47033	2.25638	1.21878	-2.61808	-6.90220	-1.02538	-3.68593	20.57682	-6.00381	0.54538	-1.94986	6.45638	-0.74623	-1.13625	-1.23631	0.64029	2.54106	2.91391	1.74832	0.00000	1.06266	0.72874	1.12352	1.16402	1.43997	-0.95470	-0.93654	-1.09805	-1.36301	136.39567	-2.11432	-0.67441	-1.48898	-1.01259	-0.81526	-1.55450	-5.22530	0.82277	1.37744	0.98508	1.29778	1.06648	0.99395	0.53566	0.50104	-19.30619	28.12084	3.84451	-3.13333	-5.08579	-4.24540	5.85500	1.93351	-0.73651	-0.74934	3.98289
AT5G14950	-41.35681	12.79343	-73.44155	-2.98863	5.37878	3.89922	11.67177	-3.88866	-2.31895	3.43922	6.98736	-8.84886	75.11929	37.73898	-11.69197	14.84338	-9.75616	3.81590	-23.75538	10.44958	5.69519	-12.99343	4.79067	4.46470	5.89352	8.52101	5.89352	90.31663	6.91991	30.92077	7.73842	-7.42481	3.03121	1.96732	1.51669	183.79931	5.29502	6.71757	1.36340	4.66344	3.48235	2.25873	1.87282	3.11428	6.05149	-15.15032	2.54471	-0.97216	-3.17313	-3.03147	6.54865	6.09241	3.14663	3.89585	1.91436	-4.67577	-5.71590	24.01588	3.20329	-52.25483	47.20247	14.99398	5.49860	-1.79674	-4.28949	-14.39701	7.45698	-2.96767	16.54270
AT5G14800	1.30197	2.82472	3.71489	12.77871	-20.31896	8.92212	1.01617	2.12957	11.86525	-3.13542	-1.55502	-4.19766	-7.80728	-1.73185	1.54444	4.94872	2.32172	2.24785	4.01937	2.38948	3.57109	1.21448	0.81303	6.37575	2.05151	-6.04647	9.56426	6.47560	1.04743	1.18307	1.61960	0.93964	1.89358	0.98857	1.11510	2.22273	1.90443	1.13087	1.97656	-1.94835	1.80682	-1.78919	-1.04708	5.51685	-2.07505	-2.46826	-0.86668	-4.15502	-0.72485	-10.19008	1.64698	1.94375	1.41707	0.73753	0.80592	-1.29585	-1.65811	-1.41360	0.75817	0.75903	3.58718	2.49605	-2.82565	-1.33579	5.60281	1.64474	1.62415	1.49633	1.83108
AT5G35360	4.99642	-1.31264	5.76910	4.61681	7.09517	4.37886	0.36776	0.38167	0.42965	-1.66857	-1.91225	-3.51167	12.69835	-0.80708	-3.64886	-3.61741	5.95138	2.69070	4.10941	-6.41687	-5281.43494	9.31752	0.83184	260.12593	12.73955	-7.41777	20.59863	-11.79420	0.58987	-3.28935	-2.11004	-2.40717	-1.56684	-1.28633	-1.65454	-1.53429	-1.44926	-1.95707	6.98147	2.07282	9.02969	2.26655	139.17789	-5.59015	54.54995	3.47342	10.21591	-10.83791	-3.58541	-3.05213	-1.55241	-6.95184	-15.39020	0.58310	0.47651	-3.66745	0.93170	1.17878	0.48354	0.64301	6.59013	1.47050	-1.51038	2.72304	-1.99597	-3.67553	-0.75137	-0.89437	4.78858
246627_s_at	6.16558	4.30582	12.76053	2.50897	5.14022	-3.51859	2.73167	-11.44860	-3.66383	1.66390	3.79475	0.77813	-16.73326	-14.92164	-4.80709	13.55088	-6.66238	19.49872	-1.79729	-11.52143	1.89706	2.90244	2.42366	6.00503	-3.77868	-1.40429	15.01443	13.14250	1.04634	9.71898	2.24761	1.25030	-4.20682	1.21504	0.85146	5.54218	1.48142	0.81998	4.21695	3.42699	-2.98957	-35.40009	7.84345	-2.09993	-1.79584	-1.77438	-2.17744	-2.85712	-1.41025	-2.12051	1.47344	1.86888	10.69927	1.48582	3.36056	62.91266	-1.39925	-2.11861	2.01956	-16.87912	-41.61616	0.76340	1.92343	-6.97818	3.65710	2.17953	-16.16572	-1.16362	-11.54148
AT5G34850	-3.20021	-3.16000	-2.55704	-4.80008	11.21616	-3.82573	0.64549	0.88434	0.84142	3.62799	20.59591	2.37840	2.88314	-1.40719	22.66047	-5.01069	-22.74733	5.74051	11.01202	-4.42751	-6.56725	-11.63153	-2.27718	-29.83717	-7.00802	138.75594	-54.74780	-4.07705	-1.17148	-9.34892	-9.24930	-11.74686	-5.45698	-23.24289	10.98232	330.64932	32.54918	-30.71487	8.94608	1.71147	1.49215	1.58562	2.02893	-14.05189	-2.81995	125.00877	1.34544	-4.22561	6.30564	-4.70750	-4.07634	-72.98377	1.62528	-3.29318	-0.89855	12.96373	1.42679	2.86153	-0.75472	-0.54978	3.25322	-3.66291	-5.16661	-3.05042	-1.99269	-3.63565	0.60806	0.75180	-4.42932
246651_at	-0.74533	-1.92109	-4.63545	-0.89648	-2.35620	-2.71628	0.69286	0.45816	0.61753	-31.55618	5.23511	2.40312	-4.66904	-2.44750	-25.20694	-20.00086	-5.39633	-7.14331	-4.60767	28.52691	-3.00941	-3.48105	-0.74916	86.75846	-7.45640	-49.50590	5.06928	-10.92094	-0.38217	-5.80097	-11.14452	-3.77447	4.65157	-87.43061	6.03962	-1.27675	-1.01781	-1.51179	2.00172	6.39894	-4.95948	-8.33772	23.65983	-4.98152	3.27048	1.18067	1.32665	-11.23532	-1.52703	-0.63211	-9.69993	-2.84688	-7.98193	0.71488	0.89898	-2.25145	2.91773	3.51656	0.67023	0.75832	-1.46419	7.22470	-0.93367	-1.63914	-5.74137	0.86124	6.33186	1.79093	-2.37011
246669_at	-3.96639	-3.61390	5.91065	-1.47088	-0.84191	4.78822	-0.99198	-5.97169	-9.87329	-2.75809	-3.96858	5.37778	-2.20989	-4.52812	-15.76656	14.99451	6.26081	2.91884	-1.15984	2.22320	2.64994	-1.32249	1.66983	-4.67577	7.12174	4.92545	-2.52571	15.93987	-1.82652	-53.30227	1.63723	-0.78634	-5.35335	1.02574	3.97057	-1.02655	1.09186	-4.18646	0.71196	-1.47646	-6.73299	11.37039	-3.25540	1.55630	0.54862	2.90438	0.88318	-1.22762	-1.02002	1.92146	0.98369	-42.51209	-3.11894	-17.47492	3.20228	-2.76200	-6.04509	1.80092	-3.20570	0.00000	2.40101	1.33017	-7.46677	1.65364	7.07985	-1.07572	17.67299	-1.55655	16.14785
246700_at	-0.52188	-1.85550	-9.69993	1.06542	-2.74564	-1.98813	-2.64193	1.35692	-0.34990	-0.91957	0.28823	-0.63353	0.69323	-0.75416	-0.24899	-0.74269	-1.18585	-0.27300	-2.87420	-0.71064	-1.21704	0.32263	-1.24400	-0.36032	-5.81555	-1.38726	-1.33723	-0.46429	-0.51427	-1.35692	2.93223	-0.75647	0.69786	2.40942	0.00000	-1.00000	-1.70951	-13.51341	1.64560	1.30628	1.88496	-0.33052	0.63093	0.40859	7.61936	0.23255	-1.70951	-0.33052	0.43803	-3.45415	0.69417	1.70951	3.45415	-0.15950	-0.24008	-3.37153	-0.76427	-0.55645	-0.13756	-0.16975	-0.67031	-0.59106	-0.31956	-0.62984	0.00000	0.67321	-1.70951	-3.10628	-1.47652
AT5G28020	-1.25135	-3.07062	-3.78712	1.46798	-1.21390	-7.25541	-1.70951	2.35572	-0.64457	-1.23362	-0.95064	18.01960	2.74400	-13.99005	2.82624	-6.20216	160.11675	-5.35316	1.65716	1.91547	-2.43609	-53.42109	-0.35882	-2.66931	-3.44859	-2.63097	-4.70711	-7.64559	-0.38924	-3.41551	-6.07289	-7.55000	3.95932	3.32922	-20.72317	3.38773	-15.07330	-52.33185	-2.58520	-1.36592	-0.99792	-1.77424	-2.56038	2.80094	-4.70302	-2.70608	-1.36461	3.16994	3.34521	31.12102	3.19129	3.54651	-17.44191	0.40421	0.25810	-3.29286	1.00000	-12.12677	0.45712	-2.12999	14.35059	-0.53788	-0.77491	-4.26251	-0.36731	-0.64829	0.78276	-2.63443	-7.75833
AT5G27450	-1.06761	-1.53432	-4.53680	-10.36156	9.44886	-7.05910	1.33594	1.63471	1.56880	-3.17706	-3.10231	-1.81612	-54.72639	3.44422	2.75035	1.81531	-4.65262	3.14634	11.90246	-6.40011	-1.89205	3.87692	3.63326	4.41697	1.55635	3.05311	1.51421	1.68267	1.23358	-3.16778	-5.09744	2.91545	-20.07509	3.45033	7.48642	3.26170	8.07336	4.92359	-3.59832	-1.22094	-1.24907	-1.12906	-2.71767	-2.43779	-7.19188	-3.41981	-1.38841	-2.08554	-1.55360	14.50111	2.32359	-3.14816	-2.76383	-2.25385	9.36559	-10.19974	-4.55050	10.65515	-9.65531	15.42769	-3.74730	21.30642	-2.00769	2.32084	14.89998	-69.31414	-8.40506	-1.65986	-3.20319
AT5G27380	3.59395	-2.18260	1.06003	1.53022	2.36227	1.86200	3.20618	4.36697	150.52820	4.10889	3.50777	-9.02600	6.09371	-28.50285	-19.20579	2.83231	3.33077	2.30814	5.03538	2.29670	2.44707	2.96439	27.24788	2.00535	3.44702	1.30603	1.91012	2.64547	3.00993	2.21222	4.41112	-29.25092	2.69595	2.23322	23.53065	1.47555	1.73757	-10.86867	20.19515	5.29006	1.65965	5.17844	1.93270	8.53402	4.50276	-7.38146	24.99613	-3.29971	3.77461	24.61793	4.75985	5.74856	2.23623	0.42816	0.47679	-2.59160	4.36084	7.48488	0.51364	0.54066	273.24837	78.60568	0.62180	8.04825	20.16593	3.77545	-0.97284	-1.27439	5.66561
AT5G27600	1.16719	1.56880	0.91156	-28.87975	-17.01623	-3.27509	-2.64072	-3.59738	-1.79710	-124.93946	-1.18638	-2.17897	-1.46678	-57.02398	1.88570	4.36891	4.08468	-521.59318	-9.37938	1.54477	7.90586	-3.87015	-6.70015	2.08234	8.76578	1.65332	2.32386	2.87173	1.55770	1.11635	1.82949	1.87173	0.87650	0.60299	2.03753	0.89764	0.75789	0.98166	1.40584	-6.69394	1.93737	4.19700	-2.59332	2.74396	-5.54708	-3.99286	-1.62275	3.19328	-1.02463	-1.69279	-8.11012	2.82260	3.39212	1.03084	1.26555	29.79012	1.02289	0.95057	3.90632	2.50984	-3.35401	-6.72006	0.70333	-29.21745	31.33738	9.62172	-9.16291	-4.50513	2.47813
AT5G26780	-17.28477	-7.08335	7.47252	2.21054	-1.33745	-0.91000	1.76392	2.57294	5.97658	-2.18628	2.08761	-2.12285	1.10369	-1.80982	-3.97818	-9.03314	-2.69971	-4.34556	-3.86102	-4.95186	8.15112	82.83060	3.34901	-2.62546	11.08020	-1.94146	-4.05498	-3.50012	1.44525	2.59866	1.29448	1.20670	4.97206	0.52865	1.14193	0.83185	0.75537	0.66350	-4.02345	8.41753	-1.66073	-4.98304	-220.94048	-1.38795	-7.23113	2.65466	13.79447	-0.84823	-28.20520	-3.20212	1.23304	1.25171	0.88814	0.43914	0.62576	-6.45840	0.48896	0.71402	0.47466	1.13507	-3.91817	2.35327	-1.97443	-36.62018	-3.29804	-4.40804	-0.56287	-0.45618	-33.69567
AT5G25900	-1.67131	-3.35599	1.34530	2.85667	-2.58724	2.36128	0.41612	0.40515	0.40413	6.12075	-0.91816	-12.05455	-0.95118	1.57964	1.48483	1.74366	5.72022	5.34089	49.43319	-5.84057	3.36007	-4.48721	0.87446	2.90977	-7.25602	4.74560	4.57015	17.16218	4.35846	5.40829	1.65579	-3.66694	2.51169	0.58857	3.67820	1.31472	1.46458	6.95237	-18.75186	-2.39518	13.07421	-4.84377	-94.08605	2.11155	2.52403	1.48009	6.21379	-4.81720	-1.29041	-32.74998	-1.96659	-2.68130	-1.66079	35.75897	3.33109	-1.44864	-10.17784	26.31497	3.19839	2.94742	-16.30886	-14.32904	2.64012	-2.35548	5.82987	1.66416	9.81867	-1.91549	-5.63486
246870_at	1.05994	1.35013	-1.48968	5.34645	0.75223	-8.66905	-1.99432	-1.34080	-1.14940	-12.84677	-2.31842	-5.74616	-3.70739	3.14409	-5.17698	-4.75256	-1.11918	-1.46300	-1.05080	5.08579	1.59661	2.00238	6.31341	5.78290	9.03672	5.26480	6.98439	-28.44073	-2.86490	4.32362	7.21575	-10.45153	1.95661	2.86619	-4.93969	1.29239	1.78822	5.77710	10.51593	-2.67213	-3.35326	-7.73223	9.69733	2.82973	-32.14066	-16.72107	-1.60326	-1.16472	-2.28884	-26.00623	2.27328	8.22925	23.47199	2.32724	2.66374	5.09012	2.71593	-11.80715	1.86109	2.47850	-55.45105	-16.11445	0.49271	8.36182	-5.56383	5.18464	-1.86988	41.19742	6.27110
